drug;target;score;hit;kegg_hit;drugBank_hit;matador_hit
D00054;hsa6240;0.904232;0;0;0;0 
D00054;hsa5422;0.893801;0;0;0;0 
D00054;hsa132;0.888093;0;0;0;0 
D00054;hsa100;0.844806;0;0;0;0 
D00054;hsa22978;0.811893;0;0;0;0 
D00054;hsa30;0.806623;0;0;0;0 
D00054;hsa4129;0.801225;0;0;0;0 
D00054;hsa4128;0.799083;0;0;0;0 
D00054;hsa5423;0.770505;0;0;0;0 
D00055;hsa1806;0.802421;0;0;0;0 
D00055;hsa5321;0.765427;0;0;0;0 
D00055;hsa31;0.743706;0;0;0;0 
D00055;hsa7298;0.738477;0;0;0;0 
D00055;hsa7155;0.735367;0;0;0;0 
D00055;hsa7153;0.732874;0;0;0;0 
D00055;hsa5743;0.732390;0;0;0;0 
D00055;hsa5742;0.731817;0;0;0;0 
D00055;hsa4881;0.719235;0;0;0;0 
D00055;hsa1576;0.714401;0;0;0;0 
D00065;hsa834;0.948207;0;0;0;0 
D00065;hsa57176;0.947770;0;0;0;0 
D00065;hsa6897;0.947340;0;0;0;0 
D00065;hsa27034;0.911750;0;0;0;0 
D00065;hsa4329;0.900368;0;0;0;0 
D00065;hsa31;0.877570;0;0;0;0 
D00065;hsa18;0.861101;0;0;0;0 
D00065;hsa56922;0.834976;0;0;0;0 
D00065;hsa30;0.833273;0;0;0;0 
D00065;hsa5743;0.818629;0;0;0;0 
D00070;hsa1719;0.950551;0;0;0;0 
D00070;hsa7298;0.945012;0;0;0;0 
D00070;hsa476;0.794369;0;0;0;0 
D00070;hsa3156;0.789092;0;0;0;0 
D00070;hsa28;0.780540;0;0;0;0 
D00070;hsa1636;0.780442;0;0;0;0 
D00070;hsa495;0.760697;0;0;0;0 
D00070;hsa759;0.760081;0;0;0;0 
D00070;hsa30;0.759675;0;0;0;0 
D00070;hsa231;0.757622;0;0;0;0 
D00086;hsa2159;0.871951;0;0;0;0 
D00086;hsa1991;0.852693;0;0;0;0 
D00086;hsa3735;0.843893;0;0;0;0 
D00086;hsa51;0.828837;0;0;0;0 
D00086;hsa31;0.827187;0;0;0;0 
D00086;hsa5340;0.821244;0;0;0;0 
D00086;hsa5328;0.814492;0;0;0;0 
D00086;hsa2147;0.813200;0;0;0;0 
D00086;hsa5095;0.808371;0;0;0;0 
D00086;hsa5096;0.801658;0;0;0;0 
D00094;hsa217;0.941578;0;0;0;0 
D00094;hsa219;0.900595;0;0;0;0 
D00094;hsa224;0.899339;0;0;0;0 
D00094;hsa1621;0.890552;0;0;0;0 
D00094;hsa223;0.886492;0;0;0;0 
D00094;hsa218;0.876449;0;0;0;0 
D00094;hsa501;0.875463;0;0;0;0 
D00094;hsa1719;0.793287;0;0;0;0 
D00094;hsa1636;0.777143;0;0;0;0 
D00094;hsa51;0.775411;0;0;0;0 
D00097;hsa5743;0.981208;1;0;1;1 
D00097;hsa2328;0.894460;0;0;0;0 
D00097;hsa3906;0.882521;0;0;0;0 
D00097;hsa25824;0.875265;0;0;0;0 
D00097;hsa7172;0.860146;0;0;0;0 
D00097;hsa1735;0.843933;0;0;0;0 
D00097;hsa1733;0.843258;0;0;0;0 
D00097;hsa1734;0.840165;0;0;0;0 
D00097;hsa10;0.833346;0;0;0;0 
D00097;hsa1147;0.782420;0;0;0;0 
D00103;hsa231;0.894306;0;0;0;0 
D00103;hsa4129;0.835298;0;0;0;0 
D00103;hsa4128;0.834813;0;0;0;0 
D00103;hsa4200;0.831923;0;0;0;0 
D00103;hsa7155;0.792186;0;0;0;0 
D00103;hsa7153;0.788441;0;0;0;0 
D00103;hsa2746;0.784800;0;0;0;0 
D00103;hsa3156;0.781438;0;0;0;0 
D00103;hsa31;0.776513;0;0;0;0 
D00103;hsa2147;0.760528;0;0;0;0 
D00107;hsa7298;0.928178;0;0;0;0 
D00107;hsa1719;0.918983;0;0;0;0 
D00107;hsa2280;0.914341;1;0;1;0 
D00107;hsa30;0.834583;0;0;0;0 
D00107;hsa28;0.807589;0;0;0;0 
D00107;hsa8435;0.802564;0;0;0;0 
D00107;hsa4128;0.799022;0;0;0;0 
D00107;hsa759;0.797079;0;0;0;0 
D00107;hsa762;0.791879;0;0;0;0 
D00107;hsa4129;0.791567;0;0;0;0 
D00109;hsa240;0.901500;0;0;0;0 
D00109;hsa246;0.881662;0;0;0;0 
D00109;hsa4048;0.868260;0;0;0;0 
D00109;hsa242;0.859054;0;0;0;0 
D00109;hsa239;0.853826;0;0;0;0 
D00109;hsa247;0.804806;0;0;0;0 
D00109;hsa3906;0.790195;0;0;0;0 
D00109;hsa3551;0.782924;1;0;1;0 
D00109;hsa231;0.781112;0;0;0;0 
D00109;hsa7172;0.779768;0;0;0;0 
D00118;hsa3906;0.925435;0;0;0;0 
D00118;hsa3551;0.877287;0;0;0;0 
D00118;hsa7172;0.801917;0;0;0;0 
D00118;hsa231;0.764498;0;0;0;0 
D00118;hsa2328;0.758368;0;0;0;0 
D00118;hsa10;0.750709;0;0;0;0 
D00118;hsa8288;0.748199;0;0;0;0 
D00118;hsa1636;0.746576;0;0;0;0 
D00118;hsa1559;0.746425;0;0;0;0 
D00118;hsa4353;0.744473;0;0;0;0 
D00120;hsa240;0.924615;0;0;0;0 
D00120;hsa4048;0.905407;0;0;0;0 
D00120;hsa246;0.900399;0;0;0;0 
D00120;hsa242;0.897779;0;0;0;0 
D00120;hsa239;0.894725;0;0;0;0 
D00120;hsa247;0.862080;0;0;0;0 
D00120;hsa231;0.791362;1;0;1;0 
D00120;hsa3906;0.784033;0;0;0;0 
D00120;hsa4128;0.766682;0;0;0;0 
D00120;hsa4353;0.764577;0;0;0;0 
D00125;hsa43;0.843839;0;0;0;0 
D00125;hsa116447;0.799955;0;0;0;0 
D00125;hsa7150;0.796328;0;0;0;0 
D00125;hsa7156;0.795976;0;0;0;0 
D00125;hsa8940;0.785008;0;0;0;0 
D00125;hsa590;0.779586;0;0;0;0 
D00125;hsa231;0.774687;0;0;0;0 
D00125;hsa1719;0.767546;0;0;0;0 
D00125;hsa1576;0.759516;0;0;0;0 
D00125;hsa1565;0.747414;0;0;0;0 
D00126;hsa246;0.965083;1;0;0;1 
D00126;hsa247;0.936388;1;0;0;1 
D00126;hsa1557;0.901533;0;0;0;0 
D00126;hsa1558;0.859790;0;0;0;0 
D00126;hsa1565;0.850366;0;0;0;0 
D00126;hsa1576;0.822262;0;0;0;0 
D00126;hsa3551;0.814494;0;0;0;0 
D00126;hsa51;0.809225;0;0;0;0 
D00126;hsa1571;0.785525;0;0;0;0 
D00126;hsa7172;0.778334;0;0;0;0 
D00127;hsa240;0.849268;0;0;0;0 
D00127;hsa246;0.834028;0;0;0;0 
D00127;hsa4048;0.833049;0;0;0;0 
D00127;hsa242;0.809858;0;0;0;0 
D00127;hsa3906;0.799251;0;0;0;0 
D00127;hsa239;0.797939;0;0;0;0 
D00127;hsa231;0.777358;0;0;0;0 
D00127;hsa1559;0.773131;0;0;0;0 
D00127;hsa1557;0.761401;0;0;0;0 
D00127;hsa247;0.730946;0;0;0;0 
D00129;hsa1593;0.977263;0;0;0;0 
D00129;hsa1576;0.940295;0;0;0;0 
D00129;hsa1588;0.908519;0;0;0;0 
D00129;hsa1565;0.903146;0;0;0;0 
D00129;hsa1584;0.877317;0;0;0;0 
D00129;hsa1585;0.876932;0;0;0;0 
D00129;hsa1557;0.874329;0;0;0;0 
D00129;hsa260293;0.869037;0;0;0;0 
D00129;hsa1595;0.867029;0;0;0;0 
D00129;hsa1559;0.864687;0;0;0;0 
D00130;hsa240;0.856328;0;0;0;0 
D00130;hsa246;0.844453;0;0;0;0 
D00130;hsa4048;0.841248;0;0;0;0 
D00130;hsa242;0.819285;0;0;0;0 
D00130;hsa239;0.807089;0;0;0;0 
D00130;hsa3906;0.802634;0;0;0;0 
D00130;hsa231;0.775380;0;0;0;0 
D00130;hsa247;0.743115;0;0;0;0 
D00130;hsa3551;0.731582;0;0;0;0 
D00130;hsa51;0.730047;0;0;0;0 
D00131;hsa8854;0.928621;0;0;0;0 
D00131;hsa1557;0.898456;0;0;0;0 
D00131;hsa1559;0.892473;0;0;0;0 
D00131;hsa1565;0.854743;0;0;0;0 
D00131;hsa1558;0.836284;0;0;0;0 
D00131;hsa51;0.824788;0;0;0;0 
D00131;hsa1576;0.822525;0;0;0;0 
D00131;hsa43;0.805198;0;0;0;0 
D00131;hsa759;0.786415;0;0;0;0 
D00131;hsa1588;0.786240;0;0;0;0 
D00132;hsa3551;0.868118;0;0;0;0 
D00132;hsa7172;0.794164;0;0;0;0 
D00132;hsa51;0.784646;0;0;0;0 
D00132;hsa231;0.766148;0;0;0;0 
D00132;hsa10;0.753228;0;0;0;0 
D00132;hsa1636;0.748054;0;0;0;0 
D00132;hsa1559;0.745421;0;0;0;0 
D00132;hsa2328;0.733333;0;0;0;0 
D00132;hsa8288;0.729897;0;0;0;0 
D00132;hsa1557;0.724518;0;0;0;0 
D00136;hsa1565;0.917978;0;0;0;0 
D00136;hsa1557;0.873813;0;0;0;0 
D00136;hsa1559;0.864420;0;0;0;0 
D00136;hsa2147;0.839876;0;0;0;0 
D00136;hsa1544;0.825927;0;0;0;0 
D00136;hsa1558;0.817615;0;0;0;0 
D00136;hsa1543;0.811393;0;0;0;0 
D00136;hsa1588;0.803513;0;0;0;0 
D00136;hsa43;0.800125;0;0;0;0 
D00136;hsa4128;0.789599;0;0;0;0 
D00139;hsa1543;0.982780;1;0;0;1 
D00139;hsa5743;0.792877;0;0;0;0 
D00139;hsa5742;0.791951;0;0;0;0 
D00139;hsa27032;0.768135;0;0;0;0 
D00139;hsa3156;0.752003;0;0;0;0 
D00139;hsa513;0.741463;0;0;0;0 
D00139;hsa51181;0.741348;0;0;0;0 
D00139;hsa5972;0.719317;0;0;0;0 
D00139;hsa4128;0.717810;0;0;0;0 
D00139;hsa50484;0.716458;0;0;0;0 
D00141;hsa3906;0.917781;0;0;0;0 
D00141;hsa3551;0.911624;0;0;0;0 
D00141;hsa10;0.820027;0;0;0;0 
D00141;hsa2328;0.808287;0;0;0;0 
D00141;hsa7172;0.807861;0;0;0;0 
D00141;hsa231;0.762046;0;0;0;0 
D00141;hsa1636;0.761562;0;0;0;0 
D00141;hsa1147;0.759547;0;0;0;0 
D00141;hsa8288;0.747281;0;0;0;0 
D00141;hsa4353;0.743446;1;0;0;1 
D00142;hsa7298;0.932697;0;0;0;0 
D00142;hsa8836;0.829806;0;0;0;0 
D00142;hsa2356;0.829087;0;0;0;0 
D00142;hsa3156;0.780753;0;0;0;0 
D00142;hsa1636;0.752088;0;0;0;0 
D00142;hsa5743;0.749899;0;0;0;0 
D00142;hsa5742;0.748372;0;0;0;0 
D00142;hsa759;0.741995;0;0;0;0 
D00142;hsa4128;0.740058;0;0;0;0 
D00142;hsa7153;0.739464;0;0;0;0 
D00145;hsa7298;0.824062;1;0;1;0 
D00145;hsa5743;0.783859;0;0;0;0 
D00145;hsa5742;0.781461;0;0;0;0 
D00145;hsa7153;0.774595;0;0;0;0 
D00145;hsa7155;0.770663;0;0;0;0 
D00145;hsa476;0.762088;0;0;0;0 
D00145;hsa495;0.756963;0;0;0;0 
D00145;hsa4128;0.753212;0;0;0;0 
D00145;hsa4129;0.750413;0;0;0;0 
D00145;hsa3156;0.736166;0;0;0;0 
D00148;hsa2159;0.896099;0;0;0;0 
D00148;hsa2147;0.889799;0;0;0;0 
D00148;hsa5743;0.827267;0;0;0;0 
D00148;hsa5742;0.822893;0;0;0;0 
D00148;hsa1559;0.806552;0;0;0;0 
D00148;hsa1557;0.803976;0;0;0;0 
D00148;hsa10901;0.798581;0;0;0;0 
D00148;hsa1636;0.794764;0;0;0;0 
D00148;hsa79001;0.783681;0;0;0;0 
D00148;hsa1991;0.782682;0;0;0;0 
D00151;hsa240;0.884691;0;0;0;0 
D00151;hsa246;0.872623;0;0;0;0 
D00151;hsa4048;0.866584;0;0;0;0 
D00151;hsa242;0.851094;0;0;0;0 
D00151;hsa239;0.841719;0;0;0;0 
D00151;hsa3906;0.830245;0;0;0;0 
D00151;hsa247;0.784416;0;0;0;0 
D00151;hsa231;0.780481;0;0;0;0 
D00151;hsa3551;0.752453;0;0;0;0 
D00151;hsa1559;0.737179;0;0;0;0 
D00153;hsa1576;0.944845;0;0;0;0 
D00153;hsa1565;0.935237;0;0;0;0 
D00153;hsa1557;0.926131;0;0;0;0 
D00153;hsa1559;0.921921;0;0;0;0 
D00153;hsa5321;0.920691;0;0;0;0 
D00153;hsa1571;0.909600;0;0;0;0 
D00153;hsa1543;0.903055;0;0;0;0 
D00153;hsa1544;0.899198;0;0;0;0 
D00153;hsa1558;0.891611;0;0;0;0 
D00153;hsa1594;0.872339;0;0;0;0 
D00155;hsa4860;0.894602;0;0;0;0 
D00155;hsa107;0.870518;0;0;0;0 
D00155;hsa231;0.778402;0;0;0;0 
D00155;hsa132;0.751114;0;0;0;0 
D00155;hsa4129;0.750382;0;0;0;0 
D00155;hsa6240;0.749828;0;0;0;0 
D00155;hsa4128;0.749462;0;0;0;0 
D00155;hsa3156;0.744270;0;0;0;0 
D00155;hsa759;0.735241;0;0;0;0 
D00155;hsa5422;0.732080;0;0;0;0 
D00158;hsa240;0.865913;0;0;0;0 
D00158;hsa246;0.852166;0;0;0;0 
D00158;hsa4048;0.845971;0;0;0;0 
D00158;hsa242;0.827253;0;0;0;0 
D00158;hsa239;0.816464;0;0;0;0 
D00158;hsa3906;0.801842;0;0;0;0 
D00158;hsa231;0.778482;0;0;0;0 
D00158;hsa247;0.754774;0;0;0;0 
D00158;hsa3551;0.741919;0;0;0;0 
D00158;hsa4128;0.739980;0;0;0;0 
D00160;hsa3735;0.946051;0;0;0;0 
D00160;hsa2147;0.921714;1;0;0;1 
D00160;hsa2098;0.896380;0;0;0;0 
D00160;hsa279;0.880837;0;0;0;0 
D00160;hsa51601;0.866002;0;0;0;0 
D00160;hsa3283;0.857254;0;0;0;0 
D00160;hsa6716;0.847689;0;0;0;0 
D00160;hsa5444;0.845716;0;0;0;0 
D00160;hsa5624;0.829934;0;0;0;0 
D00160;hsa2638;0.822794;0;0;0;0 
D00168;hsa30;0.871702;0;0;0;0 
D00168;hsa7298;0.867146;0;0;0;0 
D00168;hsa4860;0.858957;0;0;0;0 
D00168;hsa6240;0.848880;0;0;0;0 
D00168;hsa107;0.824262;0;0;0;0 
D00168;hsa51727;0.759356;0;0;0;0 
D00168;hsa1633;0.755904;0;0;0;0 
D00168;hsa28;0.748865;0;0;0;0 
D00168;hsa22978;0.742965;0;0;0;0 
D00168;hsa51;0.727226;0;0;0;0 
D00169;hsa240;0.862938;1;0;1;0 
D00169;hsa246;0.849759;0;0;0;0 
D00169;hsa4048;0.845008;0;0;0;0 
D00169;hsa242;0.825425;0;0;0;0 
D00169;hsa239;0.813756;0;0;0;0 
D00169;hsa3906;0.804306;0;0;0;0 
D00169;hsa231;0.777350;0;0;0;0 
D00169;hsa247;0.751657;0;0;0;0 
D00169;hsa3551;0.738877;0;0;0;0 
D00169;hsa51;0.728880;0;0;0;0 
D00183;hsa5743;0.842861;0;0;0;0 
D00183;hsa5742;0.840825;0;0;0;0 
D00183;hsa43;0.815168;0;0;0;0 
D00183;hsa231;0.787514;0;0;0;0 
D00183;hsa1719;0.773348;0;0;0;0 
D00183;hsa116447;0.770521;0;0;0;0 
D00183;hsa7156;0.769376;0;0;0;0 
D00183;hsa7150;0.766479;0;0;0;0 
D00183;hsa8940;0.764273;0;0;0;0 
D00183;hsa590;0.739968;0;0;0;0 
D00184;hsa7298;0.908740;0;0;0;0 
D00184;hsa85313;0.901522;0;0;0;0 
D00184;hsa1719;0.892635;0;0;0;0 
D00184;hsa51645;0.884847;0;0;0;0 
D00184;hsa2280;0.880207;0;0;0;0 
D00184;hsa53938;0.859898;0;0;0;0 
D00184;hsa390956;0.843143;0;0;0;0 
D00184;hsa30;0.828639;0;0;0;0 
D00184;hsa8435;0.823961;0;0;0;0 
D00184;hsa5479;0.819741;0;0;0;0 
D00185;hsa3906;0.822941;0;0;0;0 
D00185;hsa43;0.809632;0;0;0;0 
D00185;hsa5743;0.767192;0;0;0;0 
D00185;hsa5742;0.762596;0;0;0;0 
D00185;hsa590;0.735551;0;0;0;0 
D00185;hsa1557;0.728233;0;0;0;0 
D00185;hsa7153;0.711142;0;0;0;0 
D00185;hsa1576;0.706381;0;0;0;0 
D00185;hsa18;0.706280;0;0;0;0 
D00185;hsa7155;0.701920;0;0;0;0 
D00186;hsa43;0.843581;0;0;0;0 
D00186;hsa590;0.779756;0;0;0;0 
D00186;hsa1719;0.766858;0;0;0;0 
D00186;hsa116447;0.765256;0;0;0;0 
D00186;hsa231;0.763885;0;0;0;0 
D00186;hsa7150;0.761784;0;0;0;0 
D00186;hsa7156;0.758843;0;0;0;0 
D00186;hsa8940;0.750148;0;0;0;0 
D00186;hsa5743;0.739543;0;0;0;0 
D00186;hsa5742;0.736981;0;0;0;0 
D00187;hsa1593;0.974554;0;0;0;0 
D00187;hsa1576;0.942959;0;0;0;0 
D00187;hsa1588;0.912527;0;0;0;0 
D00187;hsa1565;0.911973;0;0;0;0 
D00187;hsa1557;0.887322;0;0;0;0 
D00187;hsa1559;0.878412;0;0;0;0 
D00187;hsa1543;0.877332;0;0;0;0 
D00187;hsa1544;0.875380;0;0;0;0 
D00187;hsa1584;0.875097;0;0;0;0 
D00187;hsa1585;0.874776;0;0;0;0 
D00188;hsa1594;0.982516;0;0;0;0 
D00188;hsa1576;0.947813;0;0;0;0 
D00188;hsa1588;0.911791;0;0;0;0 
D00188;hsa1565;0.911284;0;0;0;0 
D00188;hsa1585;0.888770;0;0;0;0 
D00188;hsa1584;0.887876;0;0;0;0 
D00188;hsa1595;0.885300;0;0;0;0 
D00188;hsa1557;0.880934;0;0;0;0 
D00188;hsa260293;0.878867;0;0;0;0 
D00188;hsa1543;0.878051;0;0;0;0 
D00196;hsa2147;0.851437;0;0;0;0 
D00196;hsa7153;0.796375;0;0;0;0 
D00196;hsa7155;0.794182;0;0;0;0 
D00196;hsa1576;0.774010;0;0;0;0 
D00196;hsa1565;0.764987;0;0;0;0 
D00196;hsa4128;0.754977;0;0;0;0 
D00196;hsa4129;0.743614;0;0;0;0 
D00196;hsa5321;0.727454;0;0;0;0 
