drug;target;score;hit;kegg_hit;drugBank_hit;matador_hit
D00364;hsa3737;0.063765;0;0;0;0 
D00364;hsa773;0.059867;0;0;0;0 
D00364;hsa3743;0.055884;0;0;0;0 
D00367;hsa6532;0.141328;1;1;1;0 
D00367;hsa2554;0.130596;0;0;0;0 
D00367;hsa6529;0.122812;0;0;0;0 
D00367;hsa6534;0.094229;0;0;0;0 
D00367;hsa11254;0.085786;0;0;0;0 
D00367;hsa6331;0.054730;0;0;0;0 
D00367;hsa2559;0.052849;0;0;0;0 
D00367;hsa2558;0.052849;0;0;0;0 
D00367;hsa2557;0.052849;0;0;0;0 
D00367;hsa2556;0.052849;0;0;0;0 
D00373;hsa3762;0.108879;0;0;0;0 
D00373;hsa3782;0.098274;0;0;0;0 
D00373;hsa3765;0.097641;0;0;0;0 
D00373;hsa6530;0.089946;0;0;0;0 
D00373;hsa6331;0.085957;0;0;0;0 
D00373;hsa6532;0.083524;0;0;0;0 
D00373;hsa3781;0.076910;0;0;0;0 
D00373;hsa3359;0.060756;0;0;0;0 
D00373;hsa3760;0.047298;0;0;0;0 
D00373;hsa3758;0.037348;0;0;0;0 
D00379;hsa3764;0.141191;0;0;0;0 
D00379;hsa6833;0.079896;1;1;0;0 
D00379;hsa6331;0.079101;0;0;0;0 
D00379;hsa3766;0.076691;0;0;0;0 
D00379;hsa6323;0.075196;0;0;0;0 
D00379;hsa3772;0.073195;0;0;0;0 
D00379;hsa6336;0.064165;0;0;0;0 
D00379;hsa6530;0.062976;0;0;0;0 
D00379;hsa3765;0.059025;0;0;0;0 
D00379;hsa3763;0.056577;0;0;0;0 
D00380;hsa3767;0.178542;1;1;0;0 
D00380;hsa6331;0.164890;0;0;0;0 
D00380;hsa10060;0.159596;0;0;0;0 
D00380;hsa6336;0.137006;0;0;0;0 
D00380;hsa8645;0.108969;0;0;0;0 
D00380;hsa6328;0.106398;0;0;0;0 
D00380;hsa6329;0.106398;0;0;0;0 
D00380;hsa6323;0.097355;0;0;0;0 
D00380;hsa6326;0.080078;0;0;0;0 
D00380;hsa6334;0.080078;0;0;0;0 
D00392;hsa8911;0.194902;0;0;0;0 
D00392;hsa8912;0.118196;0;0;0;0 
D00392;hsa2554;0.096474;0;0;0;0 
D00392;hsa1141;0.048440;0;0;0;0 
D00392;hsa1135;0.034627;0;0;0;0 
D00392;hsa55584;0.020852;0;0;0;0 
D00392;hsa57053;0.020852;0;0;0;0 
D00392;hsa1136;0.020852;0;0;0;0 
D00392;hsa8973;0.020852;0;0;0;0 
D00392;hsa1137;0.020204;0;0;0;0 
D00394;hsa3782;0.219897;0;0;0;0 
D00394;hsa6531;0.209264;1;0;1;0 
D00394;hsa6331;0.127500;0;0;0;0 
D00394;hsa6529;0.115216;0;0;0;0 
D00394;hsa6534;0.094031;0;0;0;0 
D00394;hsa11254;0.083109;0;0;0;0 
D00394;hsa779;0.077282;0;0;0;0 
D00394;hsa6336;0.073903;0;0;0;0 
D00394;hsa116443;0.067116;0;0;0;0 
D00394;hsa3359;0.065597;1;0;1;0 
D00418;hsa6336;0.069694;0;0;0;0 
D00418;hsa1135;0.066705;0;0;0;0 
D00418;hsa3359;0.063397;0;0;0;0 
D00418;hsa8913;0.058990;0;0;0;0 
D00418;hsa6339;0.058354;0;0;0;0 
D00418;hsa55515;0.058354;0;0;0;0 
D00418;hsa51802;0.058354;0;0;0;0 
D00418;hsa6340;0.058354;0;0;0;0 
D00418;hsa6338;0.058354;0;0;0;0 
D00418;hsa6337;0.058354;0;0;0;0 
D00437;hsa6336;0.094656;0;0;0;0 
D00437;hsa6331;0.059278;0;0;0;0 
D00437;hsa11280;0.058868;0;0;0;0 
D00437;hsa6332;0.058624;0;0;0;0 
D00437;hsa6530;0.047867;0;0;0;0 
D00437;hsa6531;0.041700;0;0;0;0 
D00437;hsa6329;0.039044;0;0;0;0 
D00437;hsa6328;0.039044;0;0;0;0 
D00437;hsa116443;0.038457;0;0;0;0 
D00437;hsa6330;0.037223;0;0;0;0 
D00438;hsa779;0.430090;1;1;1;0 
D00438;hsa773;0.320004;0;0;0;0 
D00438;hsa781;0.238873;0;0;0;0 
D00438;hsa8913;0.215045;0;0;0;0 
D00438;hsa8912;0.213539;0;0;0;0 
D00438;hsa8911;0.212965;0;0;0;0 
D00438;hsa6261;0.167921;0;0;0;0 
D00438;hsa6262;0.157210;0;0;0;0 
D00438;hsa6263;0.157210;0;0;0;0 
D00438;hsa55799;0.154882;0;0;0;0 
D00451;hsa170572;0.229716;0;0;0;0 
D00451;hsa200909;0.123240;0;0;0;0 
D00451;hsa3758;0.106290;0;0;0;0 
D00451;hsa3778;0.092344;0;0;0;0 
D00451;hsa6833;0.086898;0;0;0;0 
D00451;hsa27133;0.082506;0;0;0;0 
D00451;hsa3757;0.069344;0;0;0;0 
D00451;hsa3738;0.065797;0;0;0;0 
D00451;hsa3763;0.063324;0;0;0;0 
D00451;hsa3782;0.062623;0;0;0;0 
D00456;hsa9177;0.195819;1;1;0;0 
D00456;hsa285242;0.195819;1;1;0;0 
D00456;hsa170572;0.171988;1;1;0;0 
D00456;hsa200909;0.171988;1;1;0;0 
D00456;hsa6261;0.084622;0;0;0;0 
D00456;hsa6263;0.072145;0;0;0;0 
D00456;hsa6262;0.072145;0;0;0;0 
D00456;hsa6532;0.061582;0;0;0;0 
D00456;hsa2554;0.056749;0;0;0;0 
D00456;hsa6530;0.054686;0;0;0;0 
D00464;hsa2555;0.094822;1;1;1;0 
D00464;hsa2558;0.077491;1;1;1;0 
D00464;hsa2556;0.077491;1;1;1;0 
D00464;hsa2557;0.077491;1;1;1;0 
D00464;hsa2559;0.077491;1;1;1;0 
D00464;hsa2566;0.064818;1;1;1;0 
D00464;hsa2569;0.064818;1;0;1;0 
D00464;hsa2567;0.064818;1;1;1;0 
D00464;hsa2564;0.064818;1;1;1;0 
D00464;hsa2563;0.064818;1;1;1;0 
D00474;hsa6331;0.116779;0;0;0;0 
D00474;hsa2555;0.094822;1;0;1;0 
D00474;hsa1141;0.087812;0;0;0;0 
D00474;hsa2559;0.078355;1;0;1;0 
D00474;hsa2558;0.078355;1;0;1;0 
D00474;hsa2557;0.078355;1;0;1;0 
D00474;hsa2556;0.078355;1;0;1;0 
D00474;hsa116443;0.061499;0;0;0;0 
D00474;hsa8911;0.052689;0;0;0;0 
D00474;hsa6261;0.050715;0;0;0;0 
D00477;hsa6336;0.392424;1;0;0;1 
D00477;hsa8645;0.327483;0;0;0;0 
D00477;hsa6332;0.207146;1;0;0;1 
D00477;hsa11280;0.196019;0;0;0;0 
D00477;hsa1141;0.124984;0;0;0;0 
D00477;hsa1140;0.095218;0;0;0;0 
D00477;hsa1144;0.095218;0;0;0;0 
D00477;hsa1145;0.094924;0;0;0;0 
D00477;hsa1137;0.078247;0;0;0;0 
D00477;hsa9177;0.074771;0;0;0;0 
D00480;hsa3781;0.121289;0;0;0;0 
D00480;hsa3763;0.098289;0;0;0;0 
D00480;hsa116443;0.093344;0;0;0;0 
D00480;hsa3780;0.092111;0;0;0;0 
D00480;hsa6530;0.074116;0;0;0;0 
D00480;hsa6532;0.071639;0;0;0;0 
D00480;hsa6331;0.063686;0;0;0;0 
D00480;hsa779;0.042966;0;0;0;0 
D00480;hsa3778;0.042759;0;0;0;0 
D00480;hsa3738;0.041823;0;0;0;0 
D00495;hsa8913;0.250661;0;0;0;0 
D00495;hsa2554;0.125307;0;0;0;0 
D00495;hsa8912;0.112501;0;0;0;0 
D00495;hsa1135;0.050825;0;0;0;0 
D00495;hsa1141;0.039998;0;0;0;0 
D00495;hsa1137;0.026967;0;0;0;0 
D00495;hsa55584;0.024421;0;0;0;0 
D00495;hsa57053;0.024421;0;0;0;0 
D00495;hsa1136;0.024421;0;0;0;0 
D00495;hsa8973;0.024421;0;0;0;0 
D00499;hsa1134;0.289718;0;0;0;0 
D00499;hsa2570;0.282387;0;0;0;0 
D00499;hsa1138;0.266527;0;0;0;0 
D00499;hsa1139;0.239070;1;0;1;0 
D00499;hsa1144;0.212983;0;0;0;0 
D00499;hsa1140;0.200119;0;0;0;0 
D00499;hsa2743;0.162842;0;0;0;0 
D00499;hsa2741;0.154154;0;0;0;0 
D00499;hsa2742;0.149880;0;0;0;0 
D00499;hsa8001;0.128627;0;0;0;0 
D00504;hsa6331;0.194008;0;0;0;0 
D00504;hsa6326;0.132993;0;0;0;0 
D00504;hsa6328;0.101891;0;0;0;0 
D00504;hsa6329;0.101891;0;0;0;0 
D00504;hsa6335;0.093292;0;0;0;0 
D00504;hsa6334;0.091241;0;0;0;0 
D00504;hsa3758;0.080300;0;0;0;0 
D00504;hsa6530;0.074910;0;0;0;0 
D00504;hsa6531;0.070256;0;0;0;0 
D00504;hsa6339;0.068250;0;0;0;0 
D00512;hsa11280;0.241417;0;0;0;0 
D00512;hsa6323;0.233946;1;1;1;0 
D00512;hsa6326;0.231047;1;1;0;0 
D00512;hsa6335;0.220074;1;1;0;0 
D00512;hsa6334;0.206849;1;1;0;0 
D00512;hsa2554;0.141572;0;0;0;0 
D00512;hsa40;0.140875;0;0;0;0 
D00512;hsa41;0.135463;0;0;0;0 
D00512;hsa116443;0.106083;0;0;0;0 
D00512;hsa2559;0.087639;0;0;0;0 
D00513;hsa170572;0.229716;0;0;0;0 
D00513;hsa200909;0.123240;0;0;0;0 
D00513;hsa6331;0.080687;0;0;0;0 
D00513;hsa9132;0.057209;0;0;0;0 
D00513;hsa2741;0.057205;0;0;0;0 
D00513;hsa3757;0.049887;0;0;0;0 
D00513;hsa3741;0.049365;0;0;0;0 
D00513;hsa8645;0.049126;0;0;0;0 
D00513;hsa775;0.048983;0;0;0;0 
D00513;hsa2742;0.045142;0;0;0;0 
D00519;hsa2891;0.122030;0;0;0;0 
D00519;hsa2893;0.070540;0;0;0;0 
D00519;hsa2892;0.070540;0;0;0;0 
D00519;hsa3758;0.064387;0;0;0;0 
D00519;hsa2890;0.061675;0;0;0;0 
D00519;hsa6833;0.059056;0;0;0;0 
D00519;hsa3783;0.055881;0;0;0;0 
D00519;hsa9312;0.053343;0;0;0;0 
D00519;hsa3784;0.052401;0;0;0;0 
D00519;hsa3753;0.050099;0;0;0;0 
D00521;hsa775;0.147726;0;0;0;0 
D00521;hsa778;0.135086;0;0;0;0 
D00521;hsa6261;0.125505;0;0;0;0 
D00521;hsa786;0.122016;0;0;0;0 
D00521;hsa6262;0.121132;0;0;0;0 
D00521;hsa6263;0.121132;0;0;0;0 
D00521;hsa776;0.115310;0;0;0;0 
D00521;hsa779;0.114234;0;0;0;0 
D00521;hsa781;0.108663;0;0;0;0 
D00521;hsa782;0.107532;0;0;0;0 
D00524;hsa1134;0.279702;0;0;0;0 
D00524;hsa1138;0.259407;0;0;0;0 
D00524;hsa1139;0.233843;0;0;0;0 
D00524;hsa1144;0.205996;0;0;0;0 
D00524;hsa1140;0.188899;0;0;0;0 
D00524;hsa3359;0.091527;0;0;0;0 
D00524;hsa6336;0.083900;0;0;0;0 
D00524;hsa6323;0.081265;0;0;0;0 
D00524;hsa6328;0.065345;0;0;0;0 
D00524;hsa6329;0.065345;0;0;0;0 
D00528;hsa3783;0.321803;0;0;0;0 
D00528;hsa1080;0.313966;0;0;0;0 
D00528;hsa2554;0.076057;0;0;0;0 
D00528;hsa3359;0.067392;0;0;0;0 
D00528;hsa55879;0.058342;0;0;0;0 
D00528;hsa2569;0.058342;0;0;0;0 
D00528;hsa2560;0.058342;0;0;0;0 
D00528;hsa2567;0.058342;0;0;0;0 
D00528;hsa2564;0.058342;0;0;0;0 
D00528;hsa2566;0.058342;0;0;0;0 
D00530;hsa2743;0.179058;0;0;0;0 
D00530;hsa2742;0.177137;0;0;0;0 
D00530;hsa2741;0.163180;0;0;0;0 
D00530;hsa6331;0.152442;0;0;0;0 
D00530;hsa8001;0.147951;0;0;0;0 
D00530;hsa6328;0.108409;0;0;0;0 
D00530;hsa6329;0.108409;0;0;0;0 
D00530;hsa6336;0.084054;0;0;0;0 
D00530;hsa6323;0.065375;0;0;0;0 
D00530;hsa6262;0.063785;0;0;0;0 
D00533;hsa6339;0.137473;0;0;0;0 
D00533;hsa6338;0.137473;0;0;0;0 
D00533;hsa51802;0.137473;0;0;0;0 
D00533;hsa9311;0.137473;0;0;0;0 
D00533;hsa55515;0.137473;0;0;0;0 
D00533;hsa6340;0.137473;0;0;0;0 
D00533;hsa6337;0.137473;0;0;0;0 
D00533;hsa6330;0.130264;0;0;0;0 
D00533;hsa6332;0.130264;0;0;0;0 
D00533;hsa6324;0.130264;0;0;0;0 
D00536;hsa8001;0.333465;0;0;0;0 
D00536;hsa6336;0.129962;0;0;0;0 
D00536;hsa776;0.110916;0;0;0;0 
D00536;hsa778;0.108998;0;0;0;0 
D00536;hsa6331;0.104940;0;0;0;0 
D00536;hsa116444;0.099069;1;0;0;1 
D00536;hsa6530;0.098017;0;0;0;0 
D00536;hsa775;0.090705;0;0;0;0 
D00536;hsa6323;0.087984;0;0;0;0 
D00536;hsa6328;0.082114;0;0;0;0 
D00537;hsa2898;0.143053;1;1;0;0 
D00537;hsa2899;0.136815;1;1;0;0 
D00537;hsa6326;0.133925;1;1;0;0 
D00537;hsa2555;0.094632;1;0;1;0 
D00537;hsa6328;0.093742;1;1;0;0 
D00537;hsa6335;0.093198;1;1;0;0 
D00537;hsa6334;0.091071;1;1;0;0 
D00537;hsa1135;0.085332;0;0;0;0 
D00537;hsa2558;0.073764;1;0;1;0 
D00537;hsa6530;0.068236;0;0;0;0 
D00538;hsa6326;0.322776;1;1;1;0 
D00538;hsa6335;0.265217;1;1;1;0 
