drug;target;score;hit;kegg_hit;drugBank_hit;matador_hit
D00232;hsa3356;0.542243;0;0;0;0 
D00234;hsa1128;0.788897;0;0;0;0 
D00234;hsa1813;0.739942;0;0;0;0 
D00234;hsa148;0.691814;0;0;0;0 
D00234;hsa1812;0.675410;0;0;0;0 
D00234;hsa1129;0.663024;0;0;0;0 
D00234;hsa3274;0.657514;0;0;0;0 
D00234;hsa1131;0.625764;0;0;0;0 
D00234;hsa4988;0.624952;0;0;0;0 
D00234;hsa23620;0.591225;0;0;0;0 
D00234;hsa154;0.574847;0;0;0;0 
D00235;hsa155;0.935568;1;0;0;1 
D00235;hsa3274;0.689467;0;0;0;0 
D00235;hsa148;0.684525;0;0;0;0 
D00235;hsa3360;0.613616;0;0;0;0 
D00235;hsa3577;0.572341;0;0;0;0 
D00235;hsa146;0.549590;0;0;0;0 
D00235;hsa1812;0.548066;0;0;0;0 
D00235;hsa1128;0.532653;0;0;0;0 
D00235;hsa150;0.532387;0;0;0;0 
D00235;hsa147;0.516897;0;0;0;0 
D00241;hsa1813;0.747099;0;0;0;0 
D00241;hsa222545;0.723490;0;0;0;0 
D00241;hsa6915;0.703266;0;0;0;0 
D00241;hsa3577;0.701355;0;0;0;0 
D00241;hsa185;0.690968;0;0;0;0 
D00241;hsa1812;0.644934;0;0;0;0 
D00241;hsa64805;0.641656;0;0;0;0 
D00241;hsa1814;0.632852;0;0;0;0 
D00241;hsa4988;0.611777;0;0;0;0 
D00241;hsa154;0.604400;0;0;0;0 
D00255;hsa152;0.867871;1;0;1;0 
D00255;hsa3274;0.661977;0;0;0;0 
D00255;hsa3356;0.617847;0;0;0;0 
D00255;hsa1813;0.565293;0;0;0;0 
D00255;hsa3577;0.560061;0;0;0;0 
D00255;hsa3269;0.555410;0;0;0;0 
D00255;hsa1128;0.547141;0;0;0;0 
D00255;hsa1129;0.497421;0;0;0;0 
D00255;hsa1812;0.492331;0;0;0;0 
D00255;hsa3360;0.464554;0;0;0;0 
D00270;hsa3269;0.871011;1;1;1;0 
D00270;hsa152;0.801394;1;1;1;0 
D00270;hsa148;0.777610;1;0;1;0 
D00270;hsa3358;0.729134;1;1;1;0 
D00270;hsa1128;0.706383;1;1;1;0 
D00270;hsa146;0.687080;1;0;1;0 
D00270;hsa1815;0.672977;1;0;1;0 
D00270;hsa147;0.655790;1;0;1;0 
D00270;hsa154;0.631687;0;0;0;0 
D00270;hsa1129;0.591602;1;1;0;0 
D00274;hsa3269;0.862649;0;0;0;0 
D00274;hsa1131;0.851990;0;0;0;0 
D00274;hsa1132;0.739906;0;0;0;0 
D00274;hsa154;0.694484;0;0;0;0 
D00274;hsa1133;0.676807;0;0;0;0 
D00274;hsa3356;0.668101;1;0;1;0 
D00274;hsa1812;0.658224;0;0;0;0 
D00274;hsa3362;0.635281;0;0;0;0 
D00274;hsa1813;0.634230;0;0;0;0 
D00274;hsa148;0.617243;0;0;0;0 
D00281;hsa3356;0.659689;1;0;0;1 
D00281;hsa153;0.653470;0;0;0;0 
D00281;hsa1813;0.638566;0;0;0;0 
D00281;hsa154;0.605509;0;0;0;0 
D00281;hsa3577;0.586057;0;0;0;0 
D00281;hsa185;0.581703;0;0;0;0 
D00281;hsa155;0.562777;0;0;0;0 
D00281;hsa3274;0.538735;0;0;0;0 
D00281;hsa3269;0.529668;0;0;0;0 
D00281;hsa3363;0.516905;0;0;0;0 
D00283;hsa1814;0.932327;1;0;1;1 
D00283;hsa152;0.751564;1;0;1;0 
D00283;hsa1131;0.668531;1;0;1;0 
D00283;hsa1132;0.590385;1;0;1;0 
D00283;hsa1133;0.550672;1;0;1;0 
D00283;hsa3274;0.493377;0;0;0;0 
D00283;hsa154;0.464469;0;0;0;0 
D00283;hsa11255;0.459317;0;0;0;0 
D00283;hsa153;0.444063;0;0;0;0 
D00283;hsa155;0.352834;0;0;0;0 
D00295;hsa154;0.839386;0;0;0;0 
D00295;hsa153;0.813715;0;0;0;0 
D00295;hsa148;0.749967;0;0;0;0 
D00295;hsa3269;0.727448;0;0;0;0 
D00295;hsa3360;0.697506;0;0;0;0 
D00295;hsa59340;0.688039;0;0;0;0 
D00295;hsa155;0.673099;0;0;0;0 
D00295;hsa136;0.628982;0;0;0;0 
D00295;hsa147;0.626942;0;0;0;0 
D00295;hsa146;0.615554;0;0;0;0 
D00300;hsa1128;0.873525;0;0;0;0 
D00300;hsa1129;0.785710;1;0;1;0 
D00300;hsa1131;0.744745;0;0;0;0 
D00300;hsa148;0.676747;0;0;0;0 
D00300;hsa3274;0.670961;0;0;0;0 
D00300;hsa1813;0.645796;0;0;0;0 
D00300;hsa4988;0.614540;0;0;0;0 
D00300;hsa23620;0.611514;0;0;0;0 
D00300;hsa1132;0.593655;0;0;0;0 
D00300;hsa1133;0.572325;0;0;0;0 
D00301;hsa4986;0.909566;0;0;0;0 
D00301;hsa4985;0.814708;0;0;0;0 
D00301;hsa185;0.796067;0;0;0;0 
D00301;hsa1128;0.717855;0;0;0;0 
D00301;hsa6752;0.715919;0;0;0;0 
D00301;hsa3577;0.689469;0;0;0;0 
D00301;hsa1129;0.669289;0;0;0;0 
D00301;hsa6755;0.668708;0;0;0;0 
D00301;hsa7201;0.656010;0;0;0;0 
D00301;hsa3269;0.655621;0;0;0;0 
D00306;hsa154;0.735976;0;0;0;0 
D00306;hsa3577;0.735566;0;0;0;0 
D00306;hsa136;0.732012;0;0;0;0 
D00306;hsa153;0.697511;0;0;0;0 
D00306;hsa1128;0.660756;0;0;0;0 
D00306;hsa3360;0.649275;0;0;0;0 
D00306;hsa3274;0.640139;0;0;0;0 
D00306;hsa4988;0.633888;0;0;0;0 
D00306;hsa150;0.619597;0;0;0;0 
D00306;hsa222545;0.619527;0;0;0;0 
D00318;hsa3269;0.854999;0;0;0;0 
D00318;hsa154;0.769471;0;0;0;0 
D00318;hsa153;0.766538;0;0;0;0 
D00318;hsa148;0.737515;0;0;0;0 
D00318;hsa5731;0.595654;0;0;0;0 
D00318;hsa5739;0.593899;0;0;0;0 
D00318;hsa1128;0.592228;0;0;0;0 
D00318;hsa155;0.581665;0;0;0;0 
D00318;hsa5733;0.565049;0;0;0;0 
D00318;hsa6915;0.550227;0;0;0;0 
D00332;hsa152;0.927724;0;0;0;0 
D00332;hsa151;0.917592;0;0;0;0 
D00332;hsa135;0.902236;0;0;0;0 
D00332;hsa136;0.852107;0;0;0;0 
D00332;hsa140;0.810130;0;0;0;0 
D00332;hsa3577;0.775608;0;0;0;0 
D00332;hsa146;0.656732;0;0;0;0 
D00332;hsa185;0.650960;0;0;0;0 
D00332;hsa148;0.640099;0;0;0;0 
D00332;hsa1813;0.639775;0;0;0;0 
D00336;hsa5737;0.822628;0;0;0;0 
D00336;hsa5731;0.771936;0;0;0;0 
D00336;hsa1813;0.749009;0;0;0;0 
D00336;hsa5733;0.742788;0;0;0;0 
D00336;hsa4988;0.712363;0;0;0;0 
D00336;hsa5739;0.678149;0;0;0;0 
D00336;hsa1814;0.659752;0;0;0;0 
D00336;hsa5732;0.646564;0;0;0;0 
D00336;hsa2550;0.626999;0;0;0;0 
D00336;hsa154;0.624816;0;0;0;0 
D00356;hsa5731;0.915102;0;0;0;0 
D00356;hsa5733;0.903361;0;0;0;0 
D00356;hsa5739;0.884795;0;0;0;0 
D00356;hsa6915;0.864450;0;0;0;0 
D00356;hsa5732;0.834725;0;0;0;0 
D00356;hsa4988;0.675280;0;0;0;0 
D00356;hsa154;0.665418;0;0;0;0 
D00356;hsa3577;0.658127;0;0;0;0 
D00356;hsa153;0.634593;0;0;0;0 
D00356;hsa64805;0.625830;0;0;0;0 
D00364;hsa1128;0.896450;0;0;0;0 
D00364;hsa1813;0.850079;0;0;0;0 
D00364;hsa1129;0.843066;0;0;0;0 
D00364;hsa3356;0.796716;0;0;0;0 
D00364;hsa1131;0.782337;0;0;0;0 
D00364;hsa1812;0.779369;0;0;0;0 
D00364;hsa59340;0.713572;0;0;0;0 
D00364;hsa148;0.678726;0;0;0;0 
D00364;hsa1814;0.668586;0;0;0;0 
D00364;hsa11255;0.663950;0;0;0;0 
D00371;hsa135;0.930168;1;1;1;0 
D00371;hsa134;0.929486;1;1;1;0 
D00371;hsa3577;0.859366;0;0;0;0 
D00371;hsa140;0.858282;0;0;0;0 
D00371;hsa185;0.798431;0;0;0;0 
D00371;hsa64805;0.754838;0;0;0;0 
D00371;hsa154;0.668050;0;0;0;0 
D00371;hsa1268;0.643650;0;0;0;0 
D00371;hsa153;0.637720;0;0;0;0 
D00371;hsa5029;0.620054;0;0;0;0 
D00380;hsa185;0.777497;0;0;0;0 
D00380;hsa154;0.669432;0;0;0;0 
D00380;hsa153;0.642499;0;0;0;0 
D00380;hsa4988;0.639675;0;0;0;0 
D00380;hsa136;0.638990;0;0;0;0 
D00380;hsa150;0.638667;0;0;0;0 
D00380;hsa134;0.618168;0;0;0;0 
D00380;hsa3360;0.597821;0;0;0;0 
D00380;hsa222545;0.586693;0;0;0;0 
D00380;hsa135;0.580699;0;0;0;0 
D00394;hsa185;0.765925;0;0;0;0 
D00394;hsa1128;0.722159;1;0;1;0 
D00394;hsa3269;0.677759;1;0;1;0 
D00394;hsa1813;0.665267;1;0;1;0 
D00394;hsa1129;0.657047;1;0;1;0 
D00394;hsa150;0.640759;1;0;1;0 
D00394;hsa148;0.616402;1;0;1;0 
D00394;hsa154;0.603719;1;0;1;0 
D00394;hsa1131;0.592944;1;0;1;0 
D00394;hsa153;0.583489;1;0;1;0 
D00397;hsa1131;0.965068;1;1;1;0 
D00397;hsa3269;0.933411;0;0;0;0 
D00397;hsa1133;0.896022;1;1;0;0 
D00397;hsa154;0.641334;0;0;0;0 
D00397;hsa1813;0.628492;0;0;0;0 
D00397;hsa11255;0.597541;0;0;0;0 
D00397;hsa153;0.584192;0;0;0;0 
D00397;hsa4988;0.548745;0;0;0;0 
D00397;hsa3356;0.544245;0;0;0;0 
D00397;hsa3577;0.540977;0;0;0;0 
D00400;hsa3577;0.853692;0;0;0;0 
D00400;hsa4988;0.783732;0;0;0;0 
D00400;hsa1234;0.698926;0;0;0;0 
D00400;hsa8843;0.661661;0;0;0;0 
D00400;hsa148;0.639264;0;0;0;0 
D00400;hsa4986;0.604293;0;0;0;0 
D00400;hsa136;0.583883;0;0;0;0 
D00400;hsa64805;0.578938;0;0;0;0 
D00400;hsa1128;0.569285;0;0;0;0 
D00400;hsa338442;0.563490;0;0;0;0 
D00410;hsa185;0.795048;0;0;0;0 
D00410;hsa1128;0.678249;0;0;0;0 
D00410;hsa4988;0.676708;0;0;0;0 
D00410;hsa1129;0.618100;0;0;0;0 
D00410;hsa154;0.612586;0;0;0;0 
D00410;hsa3269;0.594848;0;0;0;0 
D00410;hsa1234;0.589593;0;0;0;0 
D00410;hsa153;0.587230;0;0;0;0 
D00410;hsa136;0.586617;0;0;0;0 
D00410;hsa8843;0.583408;0;0;0;0 
D00411;hsa8843;0.800032;0;0;0;0 
D00411;hsa3269;0.785203;0;0;0;0 
D00411;hsa5729;0.765794;0;0;0;0 
D00411;hsa185;0.738662;0;0;0;0 
D00411;hsa3577;0.700605;0;0;0;0 
D00411;hsa1128;0.675188;0;0;0;0 
D00411;hsa1813;0.642380;0;0;0;0 
D00411;hsa9283;0.625945;0;0;0;0 
D00411;hsa4988;0.618581;0;0;0;0 
D00411;hsa1129;0.604998;0;0;0;0 
D00415;hsa3355;0.962918;1;0;1;0 
D00415;hsa3350;0.902729;1;0;1;0 
D00415;hsa3354;0.872437;0;0;0;0 
D00415;hsa3358;0.850707;0;0;0;0 
D00415;hsa3361;0.848936;0;0;0;0 
D00415;hsa3356;0.839670;0;0;0;0 
D00415;hsa3357;0.827982;0;0;0;0 
D00415;hsa148;0.811233;0;0;0;0 
D00415;hsa1814;0.786562;0;0;0;0 
D00415;hsa150;0.780169;0;0;0;0 
D00419;hsa5731;0.958706;0;0;0;0 
D00419;hsa5737;0.914290;0;0;0;0 
D00419;hsa5739;0.901886;0;0;0;0 
D00419;hsa6915;0.816608;0;0;0;0 
D00419;hsa154;0.685244;0;0;0;0 
D00419;hsa153;0.681794;0;0;0;0 
D00419;hsa4988;0.681214;0;0;0;0 
D00419;hsa7201;0.648175;0;0;0;0 
D00419;hsa5729;0.646560;0;0;0;0 
D00419;hsa185;0.639320;0;0;0;0 
D00422;hsa154;0.842865;0;0;0;0 
D00422;hsa153;0.818155;0;0;0;0 
D00422;hsa148;0.733537;0;0;0;0 
D00422;hsa3360;0.700767;0;0;0;0 
D00422;hsa3269;0.700523;0;0;0;0 
D00422;hsa155;0.681085;0;0;0;0 
D00422;hsa59340;0.679205;0;0;0;0 
D00422;hsa136;0.664490;0;0;0;0 
D00422;hsa147;0.605366;0;0;0;0 
D00422;hsa11255;0.597230;0;0;0;0 
D00426;hsa151;0.858261;1;0;1;1 
D00426;hsa150;0.844139;1;0;1;1 
D00426;hsa1813;0.832488;1;1;1;1 
D00426;hsa3269;0.774612;1;0;1;1 
D00426;hsa3358;0.762039;1;0;1;1 
D00426;hsa3350;0.733702;1;0;1;0 
D00426;hsa152;0.702966;1;0;1;0 
D00426;hsa1814;0.702277;1;0;1;1 
D00426;hsa1128;0.694246;0;0;0;0 
D00426;hsa3363;0.679785;1;0;0;1 
D00432;hsa148;0.771735;0;0;0;0 
D00432;hsa3274;0.723263;0;0;0;0 
D00432;hsa146;0.663565;0;0;0;0 
D00432;hsa150;0.627863;0;0;0;0 
D00432;hsa147;0.626335;0;0;0;0 
D00432;hsa3360;0.594971;0;0;0;0 
D00432;hsa151;0.593551;0;0;0;0 
D00432;hsa3577;0.549625;0;0;0;0 
D00432;hsa1812;0.525238;0;0;0;0 
D00432;hsa3362;0.523978;0;0;0;0 
D00437;hsa152;0.868942;0;0;0;0 
D00437;hsa3274;0.664496;0;0;0;0 
D00437;hsa185;0.530320;0;0;0;0 
D00437;hsa3356;0.525819;0;0;0;0 
D00437;hsa1813;0.501805;0;0;0;0 
D00437;hsa3360;0.469170;0;0;0;0 
D00437;hsa1128;0.468036;1;0;0;1 
D00437;hsa1812;0.458001;0;0;0;0 
D00437;hsa3269;0.439109;0;0;0;0 
D00437;hsa1129;0.427525;1;0;0;1 
D00440;hsa154;0.817155;0;0;0;0 
D00440;hsa153;0.790415;0;0;0;0 
D00440;hsa148;0.716639;0;0;0;0 
D00440;hsa3269;0.714341;0;0;0;0 
D00440;hsa59340;0.701929;0;0;0;0 
D00440;hsa3360;0.698680;0;0;0;0 
D00440;hsa136;0.656059;0;0;0;0 
D00440;hsa155;0.646369;0;0;0;0 
D00440;hsa11255;0.623727;0;0;0;0 
D00440;hsa147;0.588266;0;0;0;0 
D00442;hsa6755;0.948372;1;1;1;0 
D00442;hsa4988;0.945831;0;0;0;0 
D00442;hsa6753;0.928447;1;1;0;0 
D00442;hsa4986;0.812426;0;0;0;0 
D00442;hsa3577;0.737898;0;0;0;0 
D00442;hsa185;0.734752;0;0;0;0 
D00442;hsa154;0.725275;0;0;0;0 
D00442;hsa4985;0.716939;0;0;0;0 
D00442;hsa153;0.689042;0;0;0;0 
D00442;hsa1128;0.662373;0;0;0;0 
D00443;hsa3577;0.830240;0;0;0;0 
D00443;hsa4988;0.826420;0;0;0;0 
D00443;hsa1234;0.703260;0;0;0;0 
D00443;hsa4986;0.654590;0;0;0;0 
D00443;hsa148;0.642864;0;0;0;0 
D00443;hsa8843;0.641935;0;0;0;0 
D00443;hsa64805;0.635513;0;0;0;0 
D00443;hsa7201;0.608121;0;0;0;0 
D00443;hsa136;0.601893;0;0;0;0 
D00443;hsa1128;0.587486;0;0;0;0 
D00451;hsa1814;0.868519;0;0;0;0 
D00451;hsa3363;0.855470;0;0;0;0 
D00451;hsa148;0.835458;0;0;0;0 
D00451;hsa1813;0.792786;0;0;0;0 
D00451;hsa150;0.756993;0;0;0;0 
D00451;hsa154;0.734112;0;0;0;0 
D00451;hsa147;0.733183;0;0;0;0 
D00451;hsa146;0.727662;0;0;0;0 
D00451;hsa153;0.689023;0;0;0;0 
D00451;hsa1128;0.668288;0;0;0;0 
D00454;hsa3360;0.632484;0;0;0;0 
D00454;hsa152;0.606689;1;0;1;0 
D00454;hsa3357;0.527373;1;0;1;0 
D00454;hsa3274;0.483531;1;0;1;0 
D00454;hsa3350;0.479040;1;0;1;0 
D00454;hsa59340;0.402247;1;0;1;0 
D00454;hsa3361;0.334921;1;0;1;0 
D00454;hsa3355;0.316094;0;0;0;0 
D00454;hsa11255;0.303664;0;0;0;0 
D00454;hsa3351;0.285238;1;0;1;0 
D00465;hsa1131;0.951429;1;1;1;0 
D00465;hsa3269;0.920883;0;0;0;0 
D00465;hsa1132;0.889927;0;0;0;0 
D00465;hsa1133;0.850752;0;0;0;0 
D00465;hsa1813;0.679341;0;0;0;0 
D00465;hsa3356;0.609996;0;0;0;0 
D00465;hsa3360;0.581137;0;0;0;0 
D00465;hsa4988;0.578969;0;0;0;0 
D00465;hsa154;0.562257;0;0;0;0 
D00465;hsa3358;0.560539;0;0;0;0 
D00480;hsa1128;0.921002;1;0;1;1 
D00480;hsa1129;0.879786;1;0;1;1 
D00480;hsa1131;0.832379;1;0;1;0 
D00480;hsa1813;0.788511;1;0;1;0 
D00480;hsa3356;0.709334;1;0;1;0 
D00480;hsa1132;0.701261;1;0;1;0 
D00480;hsa59340;0.698821;1;0;0;1 
D00480;hsa1812;0.693665;0;0;0;0 
D00480;hsa11255;0.686621;1;0;0;1 
D00480;hsa148;0.679772;1;0;1;0 
D00483;hsa148;0.793554;0;0;0;0 
D00483;hsa3274;0.713799;0;0;0;0 
D00483;hsa146;0.694074;0;0;0;0 
D00483;hsa150;0.659700;0;0;0;0 
D00483;hsa147;0.659465;0;0;0;0 
D00483;hsa151;0.621623;0;0;0;0 
D00483;hsa3360;0.591201;1;0;0;1 
D00483;hsa3577;0.547303;0;0;0;0 
D00483;hsa3362;0.524805;1;0;0;1 
D00483;hsa1812;0.511961;0;0;0;0 
D00493;hsa3358;0.833031;0;0;0;0 
D00493;hsa151;0.764230;0;0;0;0 
D00493;hsa148;0.764044;0;0;0;0 
D00493;hsa1128;0.760831;0;0;0;0 
D00493;hsa150;0.759111;0;0;0;0 
D00493;hsa1815;0.716291;0;0;0;0 
D00493;hsa3360;0.708577;0;0;0;0 
D00493;hsa3350;0.658396;0;0;0;0 
D00493;hsa3357;0.656956;0;0;0;0 
D00493;hsa59340;0.642441;0;0;0;0 
D00494;hsa1812;0.761883;0;0;0;0 
D00494;hsa1815;0.687341;0;0;0;0 
D00494;hsa147;0.669732;0;0;0;0 
D00494;hsa146;0.660697;0;0;0;0 
D00494;hsa3358;0.634973;0;0;0;0 
D00494;hsa1814;0.631168;0;0;0;0 
D00494;hsa151;0.520381;0;0;0;0 
D00494;hsa1816;0.502805;0;0;0;0 
D00494;hsa154;0.489272;0;0;0;0 
D00494;hsa153;0.476349;0;0;0;0 
D00498;hsa4986;0.928879;1;1;1;0 
D00498;hsa4985;0.842354;0;0;0;0 
D00498;hsa185;0.793012;0;0;0;0 
D00498;hsa6752;0.712256;0;0;0;0 
D00498;hsa7201;0.690110;0;0;0;0 
D00498;hsa3577;0.666382;0;0;0;0 
D00498;hsa6755;0.663263;0;0;0;0 
D00498;hsa1128;0.655593;0;0;0;0 
D00498;hsa154;0.648974;0;0;0;0 
D00498;hsa6753;0.616431;0;0;0;0 
D00499;hsa338442;0.821125;0;0;0;0 
D00499;hsa3577;0.803750;0;0;0;0 
D00499;hsa185;0.759743;0;0;0;0 
D00499;hsa1128;0.751080;0;0;0;0 
D00499;hsa3269;0.722989;0;0;0;0 
D00499;hsa1129;0.701117;0;0;0;0 
D00499;hsa4988;0.668882;0;0;0;0 
D00499;hsa1813;0.648303;0;0;0;0 
D00499;hsa10800;0.626523;0;0;0;0 
D00499;hsa57105;0.577707;0;0;0;0 
D00503;hsa3356;0.923173;0;0;0;0 
D00503;hsa147;0.874118;0;0;0;0 
D00503;hsa146;0.868511;0;0;0;0 
D00503;hsa1816;0.851511;0;0;0;0 
D00503;hsa151;0.845397;0;0;0;0 
D00503;hsa150;0.832341;0;0;0;0 
D00503;hsa3269;0.830205;0;0;0;0 
D00503;hsa3358;0.686334;0;0;0;0 
D00503;hsa152;0.665912;0;0;0;0 
D00503;hsa1128;0.655289;0;0;0;0 
D00509;hsa153;0.777971;1;0;0;1 
D00509;hsa154;0.758215;1;0;0;1 
D00509;hsa155;0.674138;1;0;0;1 
D00509;hsa3356;0.648347;1;0;0;1 
D00509;hsa1813;0.621097;1;0;0;1 
D00509;hsa3274;0.581155;0;0;0;0 
D00509;hsa3269;0.553646;1;0;0;1 
D00509;hsa3577;0.509483;0;0;0;0 
D00509;hsa185;0.501699;0;0;0;0 
D00509;hsa1812;0.474753;1;0;0;1 
D00513;hsa152;0.828056;0;0;0;0 
D00513;hsa3274;0.708620;0;0;0;0 
D00513;hsa3363;0.695504;0;0;0;0 
D00513;hsa1814;0.626700;0;0;0;0 
D00513;hsa1813;0.599820;0;0;0;0 
D00513;hsa1812;0.516658;0;0;0;0 
D00513;hsa3577;0.498880;0;0;0;0 
D00513;hsa1128;0.456622;0;0;0;0 
D00513;hsa1816;0.408754;0;0;0;0 
